Date,Spieler,Position,Pkt.,Marktwert,Reason,Explanation,Missing since
2020-11-16,"

Vargas

",Mittelfeld,22,2880000,,,
2020-11-16,"

Jensen

",Mittelfeld,3,580000,,,
2020-11-16,"

Morávek

",Mittelfeld,0,210000,,,
2020-11-16,"

D. Caligiuri

",Mittelfeld,28,4390000,,,
2020-11-16,"

Strobl

",Mittelfeld,8,1420000,,,
2020-11-16,"

Carlos Gruezo

",Mittelfeld,14,1710000,,,
2020-11-16,"

R. Khedira

",Mittelfeld,14,1560000,,,
2020-11-16,"

Richter

",Sturm,1,1180000,,,
2020-11-16,"

Gregoritsch

",Sturm,15,2300000,,,
2020-11-16,"

Hahn

",Sturm,29,3390000,,,
2020-11-16,"

Niederlechner

",Sturm,11,3900000,,,
2020-11-16,"

Finnbogason

",Sturm,8,2110000,,,
2020-11-16,"

Sarenren-Bazee

",Sturm,1,380000,,,
2020-11-16,"

Dos Santos Haesler

",Torwart,0,160000,,,
2020-11-16,"

Pavlenka

",Torwart,18,1970000,,,
2020-11-16,"

Kapino

",Torwart,0,160000,,,
2020-11-16,"

Toprak

",Abwehr,8,1580000,,,
2020-11-16,"

Mbom

",Abwehr,15,1560000,,,
2020-11-16,"

C. Groß

",Abwehr,12,1530000,,,
2020-11-16,"

Augustinsson

",Abwehr,23,4030000,,,
2020-11-16,"

Friedl

",Abwehr,19,2210000,,,
2020-11-16,"

Moisander

",Abwehr,7,1430000,,,
2020-11-16,"

Veljković

",Abwehr,6,870000,,,
2020-11-16,"

Agu

",Abwehr,0,430000,,,
2020-11-16,"

Gebre Selassie

",Abwehr,17,1940000,,,
2020-11-16,"

Gruev

",Mittelfeld,0,190000,,,
2020-11-16,"

R. Schmid

",Mittelfeld,0,380000,,,
2020-11-16,"

Schönfelder

",Mittelfeld,0,200000,,,
2020-11-16,"

Möhwald

",Mittelfeld,6,1140000,,,
2020-11-16,"

Erras

",Mittelfeld,0,560000,,,
2020-11-16,"

Bittencourt

",Mittelfeld,34,5110000,,,
2020-11-16,"

M. Eggestein

",Mittelfeld,17,2370000,,,
2020-11-16,"

Chong

",Sturm,3,1690000,,,
2020-11-16,"

Selke

",Sturm,11,1720000,,,
2020-11-16,"

Ōsako

",Sturm,7,1450000,,,
2020-11-16,"

Woltemade

",Sturm,0,500000,,,
2020-11-16,"

Füllkrug

",Sturm,32,5300000,,,
2020-11-16,"

Sargent

",Sturm,22,3370000,,,
2020-11-16,"

Rashica

",Sturm,5,5170000,,,
2020-11-16,"

Rehnen

",Torwart,0,160000,,,
2020-11-16,"

Ortega Moreno

",Torwart,17,1430000,,,
2020-11-16,"

Linnér

",Torwart,0,170000,,,
2020-11-16,"

Laursen

",Abwehr,3,510000,,,
2020-11-16,"

de Medina

",Abwehr,-1,380000,,,
2020-11-16,"

Behrendt

",Abwehr,2,340000,,,
2020-11-16,"

Brunner

",Abwehr,11,1010000,,,
2020-11-16,"

J. Nilsson

",Abwehr,6,1010000,,,
2020-11-16,"

Pieper

",Abwehr,32,3350000,,,
2020-11-16,"

Lucoqui

",Abwehr,5,760000,,,
2020-11-16,"

van der Hoorn

",Abwehr,19,2000000,,,
2020-11-16,"

Consbruch

",Mittelfeld,0,220000,,,
2020-11-16,"

Seufert

",Mittelfeld,3,380000,,,
2020-11-16,"

Kunze

",Mittelfeld,8,740000,,,
2020-11-16,"

Yabo

",Mittelfeld,2,340000,,,
2020-11-16,"

Prietl

",Mittelfeld,11,1370000,,,
2020-11-16,"

Hartel

",Mittelfeld,18,2010000,,,
2020-11-16,"

A. Maier

",Mittelfeld,2,900000,,,
2020-11-16,"

Edmundsson

",Mittelfeld,10,930000,,,
2020-11-16,"

Gebauer

",Sturm,-1,310000,,,
2020-11-16,"

Niemann

",Sturm,0,180000,,,
2020-11-16,"

Soukou

",Sturm,7,930000,,,
2020-11-16,"

Schipplock

",Sturm,16,1460000,,,
2020-11-16,"

Seb. Müller

",Sturm,0,180000,,,
2020-11-16,"

Voglsammer

",Sturm,0,1660000,,,
2020-11-16,"

Sergio Córdova

",Sturm,6,970000,,,
2020-11-16,"

F. Klos

",Sturm,8,1830000,,,
2020-11-16,"

Doan

",Sturm,16,2100000,,,
2020-11-16,"

Grahl

",Torwart,0,170000,,,
2020-11-16,"

Bredlow

",Torwart,0,180000,,,
2020-11-16,"

Kobel

",Torwart,19,1930000,,,
2020-11-16,"

Aidonis

",Abwehr,0,190000,,,
2020-11-16,"

Karazor

",Abwehr,10,1140000,,,
2020-11-16,"

Mack

",Abwehr,0,240000,,,
2020-11-16,"

Awoudja

",Abwehr,0,180000,,,
2020-11-16,"

B. Sosa

",Abwehr,14,2180000,,,
2020-11-16,"

Mola

",Abwehr,0,290000,,,
2020-11-16,"

Kaminski

",Abwehr,3,590000,,,
2020-11-16,"

Stenzel

",Abwehr,14,2280000,,,
2020-11-16,"

Anton

",Abwehr,7,1950000,,,
2020-11-16,"

Kempf

",Abwehr,26,2870000,,,
2020-11-16,"

Mavropanos

",Abwehr,4,1850000,,,
2020-11-16,"

Wamangituka

",Mittelfeld,24,3480000,,,
2020-11-16,"

Förster

",Mittelfeld,0,520000,,,
2020-11-16,"

W. Endo

",Mittelfeld,31,5360000,,,
2020-11-16,"

Egloff

",Mittelfeld,0,490000,,,
2020-11-16,"

Churlinov

",Mittelfeld,2,360000,,,
2020-11-16,"

M. Klimowicz

",Mittelfeld,19,2800000,,,
2020-11-16,"

Didavi

",Mittelfeld,24,3810000,,,
2020-11-16,"

Klement

",Mittelfeld,13,1410000,,,
2020-11-16,"

Thommy

",Mittelfeld,0,1470000,,,
2020-11-16,"

Ahamada

",Mittelfeld,0,350000,,,
2020-11-16,"

Mangala

",Mittelfeld,17,2480000,,,
2020-11-16,"

Castro

",Mittelfeld,40,5780000,,,
2020-11-16,"

Al Ghaddioui

",Sturm,1,360000,,,
2020-11-16,"

Kalajdžić

",Sturm,35,5360000,,,
2020-11-16,"

Massimo

",Sturm,7,820000,,,
2020-11-16,"

González

",Sturm,23,6720000,,,
2020-11-16,"

Cissé

",Sturm,1,450000,,,
2020-11-16,"

T. Coulibaly

",Sturm,5,1500000,,,
2020-11-18,"

Neuer

",Torwart,13,1930000,,,
2020-11-18,"

R. Hoffmann

",Torwart,0,160000,,,
2020-11-18,"

Nübel

",Torwart,0,370000,,,
2020-11-18,"

Davies

",Abwehr,4,4410000,,,
2020-11-18,"

Lucas Hernández

",Abwehr,21,5470000,,,
2020-11-18,"

Richards

",Abwehr,6,1050000,,,
2020-11-18,"

Süle

",Abwehr,14,4680000,,,
2020-11-18,"

Nianzou

",Abwehr,0,2840000,,,
2020-11-18,"

Alaba

",Abwehr,18,5940000,,,
2020-11-18,"

Sarr

",Abwehr,7,4710000,,,
2020-11-18,"

J. Boateng

",Abwehr,17,3820000,,,
2020-11-18,"

Pavard

",Abwehr,10,4700000,,,
2020-11-18,"

Musiala

",Mittelfeld,18,3070000,,,
2020-11-18,"

Marc Roca

",Mittelfeld,0,4560000,,,
2020-11-18,"

Tolisso

",Mittelfeld,5,5290000,,,
2020-11-18,"

Tiago Dantas

",Mittelfeld,0,1860000,,,
2020-11-18,"

Douglas Costa

",Mittelfeld,9,7160000,,,
2020-11-18,"

Kimmich

",Mittelfeld,42,6780000,,,
2020-11-18,"

Javi Martínez

",Mittelfeld,12,2990000,,,
2020-11-18,"

Goretzka

",Mittelfeld,26,8090000,,,
2020-11-18,"

Choupo-Moting

",Sturm,3,2680000,,,
2020-11-18,"

T. Müller

",Sturm,53,12170000,,,
2020-11-18,"

Lewandowski

",Sturm,80,17640000,,,
2020-11-18,"

Zirkzee

",Sturm,5,1190000,,,
2020-11-18,"

L. Sané

",Sturm,31,14120000,,,
2020-11-18,"

Dajaku

",Sturm,0,220000,,,
2020-11-18,"

Coman

",Sturm,12,6690000,,,
2020-11-18,"

Gnabry

",Sturm,42,11600000,,,
2020-11-18,"

Drljača

",Torwart,0,160000,,,
2020-11-18,"

Hitz

",Torwart,11,410000,,,
2020-11-18,"

Unbehaun

",Torwart,0,160000,,,
2020-11-18,"

Bürki

",Torwart,12,1680000,,,
2020-11-18,"

Meunier

",Abwehr,26,4780000,,,
2020-11-18,"

Mateu Morey

",Abwehr,1,500000,,,
2020-11-18,"

Akanji

",Abwehr,31,4870000,,,
2020-11-18,"

Zagadou

",Abwehr,0,3330000,,,
2020-11-18,"

Passlack

",Abwehr,21,2710000,,,
2020-11-18,"

Hummels

",Abwehr,57,7990000,,,
2020-11-18,"

Piszczek

",Abwehr,2,930000,,,
2020-11-18,"

Schmelzer

",Abwehr,0,220000,,,
2020-11-18,"

Can

",Abwehr,26,5290000,,,
2020-11-18,"

N. Schulz

",Abwehr,1,670000,,,
2020-11-18,"

Reinier

",Mittelfeld,4,2380000,,,
2020-11-18,"

Bellingham

",Mittelfeld,25,6330000,,,
2020-11-18,"

Raschl

",Mittelfeld,0,210000,,,
2020-11-18,"

Brandt

",Mittelfeld,15,4840000,,,
2020-11-18,"

Witsel

",Mittelfeld,24,6140000,,,
2020-11-18,"

Dahoud

",Mittelfeld,9,2140000,,,
2020-11-18,"

Raphaël Guerreiro

",Mittelfeld,36,8220000,,,
2020-11-18,"

Delaney

",Mittelfeld,15,3020000,,,
2020-11-18,"

Haaland

",Sturm,53,15290000,,,
2020-11-18,"

Reyna

",Sturm,33,7380000,,,
2020-11-18,"

Moukoko

",Sturm,0,7850000,,,
2020-11-18,"

Sancho

",Sturm,26,10290000,,,
2020-11-18,"

Hazard

",Sturm,3,5900000,,,
2020-11-18,"

Reus

",Sturm,25,8800000,,,
2020-11-18,"

Tschauner

",Torwart,0,200000,,,
2020-11-18,"

Josep Martínez

",Torwart,0,180000,,,
2020-11-18,"

T. Schreiber

",Torwart,0,160000,,,
2020-11-18,"

Gulácsi

",Torwart,22,2510000,,,
2020-11-18,"

Angeliño

",Abwehr,54,9120000,,,
2020-11-18,"

Martel

",Abwehr,0,200000,,,
2020-11-18,"

Mukiele

",Abwehr,19,3930000,,,
2020-11-18,"

Konaté

",Abwehr,10,4240000,,,
2020-11-18,"

Upamecano

",Abwehr,32,5140000,,,
2020-11-18,"

Klostermann

",Abwehr,6,2710000,,,
2020-11-18,"

Orban

",Abwehr,30,4350000,,,
2020-11-18,"

Halstenberg

",Abwehr,22,4870000,,,
2020-11-18,"

Henrichs

",Abwehr,15,2450000,,,
2020-11-18,"

Haidara

",Mittelfeld,22,3380000,,,
2020-11-18,"

Wosz

",Mittelfeld,1,360000,,,
2020-11-18,"

Kampl

",Mittelfeld,16,4550000,,,
2020-11-18,"

Samardžić

",Mittelfeld,1,980000,,,
2020-11-18,"

Dani Olmo

",Mittelfeld,29,6650000,,,
2020-11-18,"

Nkunku

",Mittelfeld,33,8080000,,,
2020-11-18,"

T. Adams

",Mittelfeld,9,2240000,,,
2020-11-18,"

Laimer

",Mittelfeld,0,2400000,,,
2020-11-18,"

Forsberg

",Mittelfeld,36,6490000,,,
2020-11-18,"

Sabitzer

",Mittelfeld,21,8930000,,,
2020-11-18,"

Kluivert

",Sturm,-1,3740000,,,
2020-11-18,"

Sørloth

",Sturm,12,6420000,,,
2020-11-18,"

Hugo Novoa

",Sturm,0,210000,,,
2020-11-18,"

Hwang

",Sturm,6,1730000,,,
2020-11-18,"

Borkowski

",Sturm,0,190000,,,
2020-11-18,"

Hartmann

",Sturm,0,190000,,,
2020-11-18,"

Y. Poulsen

",Sturm,27,6300000,,,
2020-11-18,"

Sommer

",Torwart,5,2100000,,,
2020-11-18,"

Olschowsky

",Torwart,0,160000,,,
2020-11-18,"

Grün

",Torwart,0,160000,,,
2020-11-18,"

Sippel

",Torwart,0,190000,,,
2020-11-18,"

Elvedi

",Abwehr,18,3620000,,,
2020-11-18,"

Doucouré

",Abwehr,0,230000,,,
2020-11-18,"

Lainer

",Abwehr,24,3280000,,,
2020-11-18,"

Beyer

",Abwehr,0,330000,,,
2020-11-18,"

Lang

",Abwehr,0,230000,,,
2020-11-18,"

A. Poulsen

",Abwehr,0,180000,,,
2020-11-18,"

Bensebaini

",Abwehr,10,3370000,,,
2020-11-18,"

Ginter

",Abwehr,36,4690000,,,
2020-11-18,"

Wendt

",Abwehr,9,1190000,,,
2020-11-18,"

Kurt

",Abwehr,0,230000,,,
2020-11-18,"

Jantschke

",Abwehr,-3,510000,,,
2020-11-18,"

H. Wolf

",Mittelfeld,13,2820000,,,
2020-11-18,"

Quizera

",Mittelfeld,0,330000,,,
2020-11-18,"

Traoré

",Mittelfeld,1,400000,,,
2020-11-18,"

Neuhaus

",Mittelfeld,10,4090000,,,
2020-11-18,"

Reitz

",Mittelfeld,4,1120000,,,
2020-11-18,"

Hofmann

",Mittelfeld,41,4900000,,,
2020-11-18,"

Kramer

",Mittelfeld,24,3570000,,,
2020-11-18,"

Bénes

",Mittelfeld,3,1350000,,,
2020-11-18,"

Zakaria

",Mittelfeld,0,3890000,,,
2020-11-18,"

Lazaro

",Mittelfeld,10,5590000,,,
2020-11-18,"

Villalba

",Sturm,0,210000,,,
2020-11-18,"

Embolo

",Sturm,13,4740000,,,
2020-11-18,"

Pléa

",Sturm,22,7580000,,,
2020-11-18,"

Thuram

",Sturm,14,7600000,,,
2020-11-18,"

P. Herrmann

",Sturm,19,3360000,,,
2020-11-18,"

Stindl

",Sturm,41,8360000,,,
2020-11-18,"

Müsel

",Sturm,0,170000,,,
2020-11-18,"

L. Grill

",Torwart,0,170000,,,
2020-11-18,"

Lomb

",Torwart,0,160000,,,
2020-11-18,"

Hradecky

",Torwart,10,1710000,,,
2020-11-18,"

S. Bender

",Abwehr,12,2760000,,,
2020-11-18,"

Tapsoba

",Abwehr,24,3750000,,,
2020-11-18,"

Sinkgraven

",Abwehr,16,2200000,,,
2020-11-18,"

Dragović

",Abwehr,2,530000,,,
2020-11-18,"

Santiago Arias

",Abwehr,2,810000,,,
2020-11-18,"

Jedvaj

",Abwehr,0,450000,,,
2020-11-18,"

Wendell 

",Abwehr,4,1540000,,,
2020-11-18,"

L. Bender

",Abwehr,25,3970000,,,
2020-11-18,"

Tah

",Abwehr,12,2190000,,,
2020-11-18,"

M. Weiser

",Abwehr,0,410000,,,
2020-11-18,"

Wirtz

",Mittelfeld,17,5230000,,,
2020-11-18,"

Palacios

",Mittelfeld,4,970000,,,
2020-11-18,"

Baumgartlinger

",Mittelfeld,23,3320000,,,
2020-11-18,"

Charles Aránguiz

",Mittelfeld,17,3990000,,,
2020-11-18,"

Paulinho

",Mittelfeld,0,880000,,,
2020-11-18,"

Demirbay

",Mittelfeld,23,4590000,,,
2020-11-18,"

Amiri

",Mittelfeld,19,5520000,,,
2020-11-18,"

Lucas Alario

",Sturm,56,10490000,,,
2020-11-18,"

Schick

",Sturm,15,7100000,,,
2020-11-18,"

Bailey

",Sturm,25,7180000,,,
2020-11-18,"

Bellarabi

",Sturm,15,3040000,,,
2020-11-18,"

Diaby

",Sturm,18,5940000,,,
2020-11-18,"

Pentke

",Torwart,0,220000,,,
2020-11-18,"

L. Philipp

",Torwart,0,160000,,,
2020-11-18,"

Baumann

",Torwart,15,1700000,,,
2020-11-18,"

Posch

",Abwehr,6,1080000,,,
2020-11-18,"

Brenet

",Abwehr,0,250000,,,
2020-11-18,"

K. Adams

",Abwehr,2,590000,,,
2020-11-18,"

Skov

",Abwehr,5,3790000,,,
2020-11-18,"

Bogarde

",Abwehr,1,760000,,,
2020-11-18,"

Sessegnon

",Abwehr,2,1880000,,,
2020-11-18,"

Kadeřábek

",Abwehr,1,2270000,,,
2020-11-18,"

Stafylidis

",Abwehr,0,230000,,,
2020-11-18,"

Vogt

",Abwehr,20,2270000,,,
2020-11-18,"

Nordtveit

",Abwehr,0,510000,,,
2020-11-18,"

B. Hübner

",Abwehr,0,1470000,,,
2020-11-18,"

Bičakčić

",Abwehr,12,410000,,,
2020-11-18,"

Akpoguma

",Abwehr,23,2850000,,,
2020-11-18,"

Rudy

",Mittelfeld,9,2410000,,,
2020-11-18,"

Samassékou

",Mittelfeld,19,3050000,,,
2020-11-18,"

Grillitsch

",Mittelfeld,11,2770000,,,
2020-11-18,"

Baumgartner

",Mittelfeld,11,2920000,,,
2020-11-18,"

John

",Mittelfeld,0,170000,,,
2020-11-18,"

Gaćinović

",Mittelfeld,10,1690000,,,
2020-11-18,"

Geiger

",Mittelfeld,27,2810000,,,
2020-11-18,"

Kramarić

",Sturm,43,11540000,,,
2020-11-18,"

Klauss

",Sturm,3,620000,,,
2020-11-18,"

Beier

",Sturm,0,240000,,,
2020-11-18,"

Dabbur

",Sturm,16,3730000,,,
2020-11-18,"

Bruun Larsen

",Sturm,-1,720000,,,
2020-11-18,"

Bebou

",Sturm,14,2100000,,,
2020-11-18,"

Adamyan

",Sturm,13,2460000,,,
2020-11-18,"

Belfodil

",Sturm,7,1980000,,,
2020-11-18,"

Pervan

",Torwart,7,310000,,,
2020-11-18,"

Kasten

",Torwart,0,160000,,,
2020-11-18,"

Casteels

",Torwart,22,2260000,,,
2020-11-18,"

Klinger

",Torwart,0,160000,,,
2020-11-18,"

Siersleben 

",Abwehr,0,210000,,,
2020-11-18,"

Baku

",Abwehr,25,3850000,,,
2020-11-18,"

Roussillon

",Abwehr,15,2380000,,,
2020-11-18,"

Mbabu

",Abwehr,0,2240000,,,
2020-11-18,"

Paulo Otávio

",Abwehr,7,1140000,,,
2020-11-18,"

Pongračić

",Abwehr,0,2150000,,,
2020-11-18,"

Lacroix

",Abwehr,25,3510000,,,
2020-11-18,"

William

",Abwehr,0,790000,,,
2020-11-18,"

J. Bruma

",Abwehr,0,260000,,,
2020-11-18,"

Brooks

",Abwehr,21,2860000,,,
2020-11-18,"

Arnold

",Mittelfeld,39,8020000,,,
2020-11-18,"

R. Steffen

",Mittelfeld,18,3700000,,,
2020-11-18,"

Guilavogui

",Mittelfeld,19,3480000,,,
2020-11-18,"

Gerhardt

",Mittelfeld,19,2410000,,,
2020-11-18,"

Malli

",Mittelfeld,0,360000,,,
2020-11-18,"

Schlager

",Mittelfeld,23,3900000,,,
2020-11-18,"

Marmoush

",Sturm,0,200000,,,
2020-11-18,"

Białek

",Sturm,0,660000,,,
2020-11-18,"

Brekalo

",Sturm,23,4440000,,,
2020-11-18,"

Klaus

",Sturm,9,810000,,,
2020-11-18,"

Mehmedi

",Sturm,19,2800000,,,
2020-11-18,"

Joao Victor

",Sturm,9,1430000,,,
2020-11-18,"

M. Philipp

",Sturm,6,4360000,,,
2020-11-18,"

Weghorst

",Sturm,25,8750000,,,
2020-11-18,"

Ginczek

",Sturm,2,800000,,,
2020-11-18,"

N. Thiede

",Torwart,0,160000,,,
2020-11-18,"

Flekken

",Torwart,0,400000,,,
2020-11-18,"

Uphoff

",Torwart,0,160000,,,
2020-11-18,"

F. Müller

",Torwart,6,1130000,,,
2020-11-18,"

K. Schlotterbeck

",Abwehr,0,590000,,,
2020-11-18,"

G. Itter

",Abwehr,0,210000,,,
2020-11-18,"

Kübler

",Abwehr,6,1030000,,,
2020-11-18,"

Lienhart

",Abwehr,13,1720000,,,
2020-11-18,"

C. Günter

",Abwehr,13,2210000,,,
2020-11-18,"

Heintz

",Abwehr,17,2110000,,,
2020-11-18,"

J. Schmid

",Abwehr,13,2210000,,,
2020-11-18,"

Gulde

",Abwehr,4,690000,,,
2020-11-18,"

Keitel

",Mittelfeld,0,300000,,,
2020-11-18,"

Kwon

",Mittelfeld,7,900000,,,
2020-11-18,"

Sallai

",Mittelfeld,19,2220000,,,
2020-11-18,"

Til

",Mittelfeld,0,1260000,,,
2020-11-18,"

Tempelmann

",Mittelfeld,0,470000,,,
2020-11-18,"

Santamaria

",Mittelfeld,13,2790000,,,
2020-11-18,"

Abrashi

",Mittelfeld,1,250000,,,
2020-11-18,"

Haberer

",Mittelfeld,0,400000,,,
2020-11-18,"

Grifo

",Mittelfeld,28,4740000,,,
2020-11-18,"

Höfler

",Mittelfeld,9,1610000,,,
2020-11-18,"

Höler

",Sturm,28,4380000,,,
2020-11-18,"

Jeong

",Sturm,9,1110000,,,
2020-11-18,"

Demirović

",Sturm,2,850000,,,
2020-11-18,"

Petersen

",Sturm,28,4490000,,,
2020-11-18,"

Trapp

",Torwart,18,2140000,,,
2020-11-18,"

Schubert

",Torwart,0,210000,,,
2020-11-18,"

Hasebe

",Abwehr,16,2010000,,,
2020-11-18,"

Hinteregger

",Abwehr,17,3890000,,,
2020-11-18,"

Abraham

",Abwehr,25,2860000,,,
2020-11-18,"

N'Dicka

",Abwehr,0,1270000,,,
2020-11-18,"

Tuta

",Abwehr,0,420000,,,
2020-11-18,"

Touré

",Abwehr,17,1910000,,,
2020-11-18,"

Brugger

",Abwehr,0,190000,,,
2020-11-18,"

Fahrnberger

",Abwehr,0,190000,,,
2020-11-18,"

Ćavar

",Mittelfeld,0,180000,,,
2020-11-18,"

Willems

",Mittelfeld,0,250000,,,
2020-11-18,"

Kamada

",Mittelfeld,41,6760000,,,
2020-11-18,"

Barkok

",Mittelfeld,12,2380000,,,
2020-11-18,"

Sow

",Mittelfeld,3,600000,,,
2020-11-18,"

Ilsanker

",Mittelfeld,12,1580000,,,
2020-11-18,"

Rode

",Mittelfeld,26,3710000,,,
2020-11-18,"

Chandler

",Mittelfeld,-1,420000,,,
2020-11-18,"

da Costa

",Mittelfeld,0,660000,,,
2020-11-18,"

Kohr

",Mittelfeld,5,1000000,,,
2020-11-18,"

Durm

",Mittelfeld,0,240000,,,
2020-11-18,"

Kostić

",Mittelfeld,1,8460000,,,
2020-11-18,"

Zuber

",Mittelfeld,18,2050000,,,
2020-11-18,"

Hrustic

",Mittelfeld,0,770000,,,
2020-11-18,"

Dost

",Sturm,34,5440000,,,
2020-11-18,"

Younes

",Sturm,7,3190000,,,
2020-11-18,"

André Silva

",Sturm,48,7790000,,,
2020-11-18,"

Ache

",Sturm,2,370000,,,
2020-11-18,"

Makanda

",Sturm,0,200000,,,
2020-11-18,"

Palmowski

",Torwart,0,160000,,,
2020-11-18,"

Schwolow

",Torwart,16,1880000,,,
2020-11-18,"

Körber

",Torwart,0,160000,,,
2020-11-18,"

Jarstein

",Torwart,0,230000,,,
2020-11-18,"

Torunarigha

",Abwehr,6,1650000,,,
2020-11-18,"

Pekarik

",Abwehr,17,1580000,,,
2020-11-18,"

Netz

",Abwehr,0,200000,,,
2020-11-18,"

Zeefuik

",Abwehr,-7,940000,,,
2020-11-18,"

Albrecht

",Abwehr,0,180000,,,
2020-11-18,"

Klünter

",Abwehr,0,270000,,,
2020-11-18,"

O. Rekik

",Abwehr,0,230000,,,
2020-11-18,"

Mittelstädt

",Abwehr,22,2440000,,,
2020-11-18,"

M. Dárdai

",Abwehr,0,260000,,,
2020-11-18,"

N. Stark

",Abwehr,11,1850000,,,
2020-11-18,"

Alderete

",Abwehr,8,2190000,,,
2020-11-18,"

Plattenhardt

",Abwehr,5,1490000,,,
2020-11-18,"

Boyata

",Abwehr,19,3850000,,,
2020-11-18,"

Tousart

",Mittelfeld,15,2850000,,,
2020-11-18,"

Löwen

",Mittelfeld,3,460000,,,
2020-11-18,"

M. Čović 

",Mittelfeld,0,190000,,,
2020-11-18,"

Guendouzi

",Mittelfeld,7,5150000,,,
2020-11-18,"

Darida

",Mittelfeld,12,1970000,,,
2020-11-18,"

Ascacíbar

",Mittelfeld,0,1610000,,,
2020-11-18,"

Leckie

",Sturm,6,540000,,,
2020-11-18,"

Jhon Córdoba 

",Sturm,25,2960000,,,
2020-11-18,"

P. Dárdai

",Sturm,0,190000,,,
2020-11-18,"

Lukébakio

",Sturm,24,4880000,,,
2020-11-18,"

Dilrosun

",Sturm,0,850000,,,
2020-11-18,"

Ngankam

",Sturm,8,970000,,,
2020-11-18,"

Piątek

",Sturm,16,4330000,,,
2020-11-18,"

Redan

",Sturm,1,300000,,,
2020-11-18,"

Matheus Cunha

",Sturm,52,9070000,,,
2020-11-18,"

Karius

",Torwart,0,860000,,,
2020-11-18,"

Luthe

",Torwart,18,1690000,,,
2020-11-18,"

Moser

",Torwart,0,160000,,,
2020-11-18,"

Busk

",Torwart,0,160000,,,
2020-11-18,"

N. Schlotterbeck

",Abwehr,18,3060000,,,
2020-11-18,"

M. Friedrich

",Abwehr,43,4890000,,,
2020-11-18,"

Gießelmann

",Abwehr,-5,330000,,,
2020-11-18,"

F. Hübner

",Abwehr,3,620000,,,
2020-11-18,"

Knoche

",Abwehr,24,2950000,,,
2020-11-18,"

C. Lenz

",Abwehr,31,3590000,,,
2020-11-18,"

Trimmel

",Abwehr,23,4280000,,,
2020-11-18,"

Ryerson

",Mittelfeld,11,1270000,,,
2020-11-18,"

Gentner

",Mittelfeld,13,2040000,,,
2020-11-18,"

Prömel

",Mittelfeld,6,910000,,,
2020-11-18,"

Andrich

",Mittelfeld,34,4490000,,,
2020-11-18,"

Gogia

",Mittelfeld,6,1150000,,,
2020-11-18,"

Griesbeck 

",Mittelfeld,5,690000,,,
2020-11-18,"

Bülter

",Mittelfeld,17,1620000,,,
2020-11-18,"

Awoniyi

",Sturm,4,990000,,,
2020-11-18,"

Maciejewski

",Sturm,1,260000,,,
2020-11-18,"

S. Becker

",Sturm,27,3450000,,,
2020-11-18,"

Ingvartsen

",Sturm,14,1790000,,,
2020-11-18,"

Teuchert

",Sturm,17,1710000,,,
2020-11-18,"

Pohjanpalo

",Sturm,17,2550000,,,
2020-11-18,"

Ujah

",Sturm,0,260000,,,
2020-11-18,"

M. Kruse

",Sturm,44,10960000,,,
2020-11-18,"

K. Endo

",Sturm,8,1010000,,,
2020-11-18,"

Langer

",Torwart,0,160000,,,
2020-11-18,"

Rönnow

",Torwart,19,2200000,,,
2020-11-18,"

Fährmann

",Torwart,-8,510000,,,
2020-11-18,"

Oczipka

",Abwehr,0,1250000,,,
2020-11-18,"

Thiaw

",Abwehr,14,1810000,,,
2020-11-18,"

T. Becker

",Abwehr,0,200000,,,
2020-11-18,"

Kabak

",Abwehr,-8,2520000,,,
2020-11-18,"

Mendyl

",Abwehr,0,260000,,,
2020-11-18,"

Ludewig

",Abwehr,5,1550000,,,
2020-11-18,"

Stambouli

",Abwehr,-3,500000,,,
2020-11-18,"

Salif Sané

",Abwehr,16,3090000,,,
2020-11-18,"

Nastasić

",Abwehr,4,1130000,,,
2020-11-18,"

Bentaleb

",Mittelfeld,2,1150000,,,
2020-11-18,"

Taitague

",Mittelfeld,0,190000,,,
2020-11-18,"

Bozdoğan

",Mittelfeld,-1,910000,,,
2020-11-18,"

Mercan

",Mittelfeld,0,190000,,,
2020-11-18,"

Boujellab

",Mittelfeld,-4,260000,,,
2020-11-18,"

Schöpf

",Mittelfeld,1,950000,,,
2020-11-18,"

Omar Mascarell

",Mittelfeld,15,1990000,,,
2020-11-18,"

Harit

",Mittelfeld,6,2780000,,,
2020-11-18,"

Serdar

",Mittelfeld,3,3360000,,,
2020-11-18,"

Kutucu

",Sturm,0,380000,,,
2020-11-18,"

Uth

",Sturm,25,4670000,,,
2020-11-18,"

Raman

",Sturm,3,1070000,,,
2020-11-18,"

Ibišević

",Sturm,0,1270000,,,
2020-11-18,"

Matondo

",Sturm,-1,430000,,,
2020-11-18,"

Gonçalo Paciência

",Sturm,14,2650000,,,
2020-11-18,"

Skrzybski

",Sturm,7,720000,,,
2020-11-18,"

Hanin

",Torwart,0,160000,,,
2020-11-18,"

Dahmen

",Torwart,0,160000,,,
2020-11-18,"

Liesegang

",Torwart,0,160000,,,
2020-11-18,"

Zentner

",Torwart,10,1310000,,,
2020-11-18,"

Brosinski

",Abwehr,7,1480000,,,
2020-11-18,"

Niakhaté

",Abwehr,4,1340000,,,
2020-11-18,"

Kilian

",Abwehr,8,1160000,,,
2020-11-18,"

A. Hack

",Abwehr,0,260000,,,
2020-11-18,"

St. Juste

",Abwehr,12,1570000,,,
